[2013-02-28 00:21:18] admc, joining. (#appium)
[2013-02-28 01:28:58] admc, quitting. (Quit: Leaving.)
[2013-02-28 01:44:00] alexglow, joining. (#appium)
[2013-02-28 02:32:45] alexglow, quitting. (Ping timeout: 244 seconds)
[2013-02-28 06:07:00] sp0cksbeard, joining. (#appium)
[2013-02-28 06:30:28] stackedsax, joining. (#appium)
[2013-02-28 06:30:49] github-appium, joining. (#appium)
[2013-02-28 06:30:49] github-appium: [appium] DylanLacey opened pull request #218: Added correct pass/failure for Sauce Ruby Example (master...master)  http://git.io/w326CA
[2013-02-28 06:30:49] github-appium, leaving. (#appium)
[2013-02-28 06:34:50] stackedsax, quitting. (Ping timeout: 252 seconds)
[2013-02-28 07:49:53] smccarthy, joining. (#appium)
[2013-02-28 08:04:44] stackedsax, joining. (#appium)
[2013-02-28 08:05:56] jlipps, joining. (#appium)
[2013-02-28 08:09:11] stackedsax, quitting. (Ping timeout: 260 seconds)
[2013-02-28 08:56:04] jlipps, quitting. (Quit: jlipps)
[2013-02-28 09:20:23] sassda, joining. (#appium)
[2013-02-28 09:33:21] sfbrian, joining. (#appium)
[2013-02-28 09:35:06] davidko, joining. (#appium)
[2013-02-28 09:39:33] rodericj, joining. (#appium)
[2013-02-28 09:39:48] stackedsax, joining. (#appium)
[2013-02-28 09:43:00] jlipps, joining. (#appium)
[2013-02-28 10:00:20] alexglow, joining. (#appium)
[2013-02-28 10:07:22] alexglow, quitting. (Ping timeout: 240 seconds)
[2013-02-28 10:26:43] toks, joining. (#appium)
[2013-02-28 10:42:47] santiycr, joining. (#appium)
[2013-02-28 11:05:12] admc, joining. (#appium)
[2013-02-28 11:35:47] toks: ya know what appium needs? It's logging not to have control-chars
[2013-02-28 11:35:58] toks: because in jenkins, it looks all crazy
[2013-02-28 11:36:07] toks: (the control-chars for terminal colors)
[2013-02-28 12:18:12] santiycr1, joining. (#appium)
[2013-02-28 12:18:50] santiycr, quitting. (Ping timeout: 255 seconds)
[2013-02-28 12:28:45] admc, quitting. (Quit: Leaving.)
